time,x,y,theta,mode
6.75419,1.32069,2.08785,2.49854ModePathFollowingn
6.77919,1.31305,2.09352,2.50644ModePathFollowingn
6.80419,1.30529,2.09919,2.51489ModePathFollowingn
6.82919,1.29738,2.10486,2.52456ModePathFollowingn
6.85419,1.28929,2.11054,2.53456ModePathFollowingn
6.87920,1.28122,2.11609,2.54598ModePathFollowingn
6.90420,1.27302,2.12157,2.55889ModePathFollowingn
6.92920,1.26475,2.12694,2.57362ModePathFollowingn
6.95421,1.25638,2.13218,2.59004ModePathFollowingn
6.97921,1.24802,2.13722,2.60815ModePathFollowingn
7.00421,1.23944,2.14218,2.62708ModePathFollowingn
7.02921,1.23081,2.14694,2.64674ModePathFollowingn
7.05422,1.22211,2.15152,2.66816ModePathFollowingn
7.07922,1.21324,2.15594,2.68999ModePathFollowingn
7.10422,1.20433,2.16014,2.71243ModePathFollowingn
7.12923,1.19537,2.16413,2.73466ModePathFollowingn
7.15423,1.18638,2.16788,2.75737ModePathFollowingn
7.17923,1.17735,2.17141,2.77981ModePathFollowingn
7.20423,1.16821,2.17476,2.80170ModePathFollowingn
7.22923,1.15909,2.17787,2.82313ModePathFollowingn
7.25423,1.14987,2.18081,2.84394ModePathFollowingn
7.27924,1.14056,2.18356,2.86442ModePathFollowingn
7.30424,1.13118,2.18612,2.88476ModePathFollowingn
7.32924,1.12166,2.18852,2.90469ModePathFollowingn
7.35424,1.11219,2.19071,2.92443ModePathFollowingn
7.37925,1.10262,2.19273,2.94409ModePathFollowingn
7.40425,1.09300,2.19455,2.96356ModePathFollowingn
7.42925,1.08338,2.19619,2.98282ModePathFollowingn
7.45425,1.07370,2.19765,3.00147ModePathFollowingn
7.47925,1.06400,2.19892,3.02039ModePathFollowingn
7.50426,1.05427,2.20002,3.03837ModePathFollowingn
7.52926,1.04452,2.20094,3.05662ModePathFollowingn
7.55427,1.03475,2.20168,3.07479ModePathFollowingn
7.57927,1.02489,2.20225,3.09358ModePathFollowingn
7.60427,1.01512,2.20263,3.11257ModePathFollowingn
7.62927,1.00519,2.20282,3.13197ModePathFollowingn
7.65428,0.99540,2.20282,-3.13135ModePathFollowingn
7.67928,0.98564,2.20262,-3.11148ModePathFollowingn
7.70428,0.97591,2.20223,-3.09168ModePathFollowingn
7.72928,0.96622,2.20165,-3.07168ModePathFollowingn
7.75428,0.95655,2.20088,-3.05174ModePathFollowingn
7.77929,0.94691,2.19991,-3.03147ModePathFollowingn
7.80429,0.93725,2.19874,-3.01133ModePathFollowingn
7.82930,0.92760,2.19738,-2.99078ModePathFollowingn
7.85430,0.91798,2.19581,-2.96983ModePathFollowingn
7.87930,0.90831,2.19403,-2.94861ModePathFollowingn
7.90430,0.89870,2.19205,-2.92719ModePathFollowingn
7.92931,0.88910,2.18986,-2.90692ModePathFollowingn
7.95431,0.87958,2.18748,-2.88630ModePathFollowingn
7.97931,0.87009,2.18490,-2.86637ModePathFollowingn
8.00432,0.86069,2.18214,-2.84711ModePathFollowingn
8.02932,0.85136,2.17921,-2.82805ModePathFollowingn
8.05432,0.84202,2.17609,-2.80933ModePathFollowingn
8.07933,0.83281,2.17282,-2.79088ModePathFollowingn
8.10433,0.82363,2.16937,-2.77297ModePathFollowingn
8.12933,0.81462,2.16580,-2.75567ModePathFollowingn
8.15434,0.80565,2.16206,-2.73824ModePathFollowingn
8.17934,0.79680,2.15820,-2.72188ModePathFollowingn
8.20434,0.78800,2.15418,-2.70492ModePathFollowingn
8.22935,0.77935,2.15006,-2.68904ModePathFollowingn
8.25435,0.77080,2.14582,-2.67329ModePathFollowingn
8.27935,0.76220,2.14139,-2.65836ModePathFollowingn
8.30436,0.75369,2.13685,-2.64383ModePathFollowingn
8.32936,0.74532,2.13222,-2.62963ModePathFollowingn
8.35436,0.73685,2.12738,-2.61531ModePathFollowingn
8.37936,0.72848,2.12244,-2.60112ModePathFollowingn
8.40436,0.72010,2.11733,-2.58719ModePathFollowingn
8.42937,0.71181,2.11211,-2.57293ModePathFollowingn
8.45437,0.70349,2.10672,-2.55922ModePathFollowingn
8.47937,0.69531,2.10126,-2.54536ModePathFollowingn
8.50437,0.68711,2.09560,-2.53117ModePathFollowingn
8.52938,0.67906,2.08989,-2.51725ModePathFollowingn
8.55438,0.67107,2.08404,-2.50265ModePathFollowingn
8.57938,0.66318,2.07809,-2.48717ModePathFollowingn
8.60439,0.65545,2.07207,-2.47190ModePathFollowingn
8.62939,0.64784,2.06594,-2.45636ModePathFollowingn
8.65439,0.64037,2.05974,-2.43960ModePathFollowingn
8.67939,0.63304,2.05344,-2.42331ModePathFollowingn
8.70440,0.62580,2.04700,-2.40615ModePathFollowingn
8.72940,0.61868,2.04044,-2.38878ModePathFollowingn
8.75440,0.61165,2.03373,-2.36979ModePathFollowingn
8.77941,0.60478,2.02692,-2.35033ModePathFollowingn
8.86564,0.58197,2.00212,-2.27815ModePathFollowingn
8.89065,0.57571,1.99464,-2.25679ModePathFollowingn
8.91565,0.56952,1.98691,-2.23564ModePathFollowingn
8.94065,0.56356,1.97913,-2.21280ModePathFollowingn
8.96566,0.55785,1.97131,-2.19023ModePathFollowingn
8.99066,0.55216,1.96314,-2.16664ModePathFollowingn
9.01567,0.54670,1.95487,-2.14231ModePathFollowingn
9.04067,0.54147,1.94650,-2.11677ModePathFollowingn
9.06568,0.53643,1.93796,-2.09007ModePathFollowingn
9.09068,0.53164,1.92932,-2.06230ModePathFollowingn
9.11568,0.52713,1.92059,-2.03405ModePathFollowingn
9.14068,0.52289,1.91178,-2.00452ModePathFollowingn
9.16569,0.51894,1.90291,-1.97465ModePathFollowingn
9.19069,0.51527,1.89395,-1.94478ModePathFollowingn
9.21569,0.51183,1.88477,-1.91261ModePathFollowingn
9.24070,0.50866,1.87537,-1.87949ModePathFollowingn
9.26570,0.50582,1.86591,-1.84557ModePathFollowingn
9.29070,0.50326,1.85620,-1.81036ModePathFollowingn
9.31571,0.50107,1.84647,-1.77326ModePathFollowingn
9.34071,0.49924,1.83659,-1.73501ModePathFollowingn
9.36572,0.49779,1.82669,-1.69568ModePathFollowingn
9.39073,0.49674,1.81679,-1.65634ModePathFollowingn
9.41573,0.49610,1.80698,-1.61553ModePathFollowingn
9.44073,0.49586,1.79714,-1.57450ModePathFollowingn
9.46574,0.49602,1.78726,-1.53294ModePathFollowingn
9.49074,0.49660,1.77749,-1.49057ModePathFollowingn
9.51574,0.49760,1.76766,-1.44813ModePathFollowingn
9.54074,0.49901,1.75790,-1.40596ModePathFollowingn
9.56574,0.50083,1.74822,-1.36365ModePathFollowingn
9.59075,0.50305,1.73864,-1.32257ModePathFollowingn
9.61575,0.50563,1.72924,-1.28235ModePathFollowingn
9.64075,0.50858,1.71999,-1.24370ModePathFollowingn
9.66576,0.51188,1.71084,-1.20612ModePathFollowingn
9.69076,0.51554,1.70175,-1.16936ModePathFollowingn
9.71576,0.51951,1.69284,-1.13408ModePathFollowingn
9.74076,0.52380,1.68403,-1.09982ModePathFollowingn
9.76576,0.52842,1.67532,-1.06630ModePathFollowingn
9.79076,0.53330,1.66682,-1.03474ModePathFollowingn
9.81577,0.53849,1.65835,-1.00433ModePathFollowingn
9.84077,0.54389,1.65014,-0.97541ModePathFollowingn
9.86577,0.54946,1.64214,-0.94837ModePathFollowingn
9.89077,0.55519,1.63437,-0.92310ModePathFollowingn
9.91578,0.56108,1.62678,-0.89945ModePathFollowingn
9.94078,0.56719,1.61926,-0.87755ModePathFollowingn
9.96579,0.57340,1.61194,-0.85741ModePathFollowingn
9.99079,0.57981,1.60466,-0.83896ModePathFollowingn
10.01579,0.58641,1.59745,-0.82247ModePathFollowingn
10.04079,0.59316,1.59028,-0.80774ModePathFollowingn
10.06580,0.59996,1.58326,-0.79530ModePathFollowingn
10.09080,0.60692,1.57625,-0.78341ModePathFollowingn
10.11580,0.61399,1.56928,-0.77388ModePathFollowingn
10.14081,0.62103,1.56245,-0.76516ModePathFollowingn
10.16581,0.62818,1.55564,-0.75793ModePathFollowingn
10.19081,0.63531,1.54894,-0.75185ModePathFollowingn
10.21581,0.64243,1.54231,-0.74732ModePathFollowingn
10.24081,0.64953,1.53575,-0.74327ModePathFollowingn
10.26582,0.65667,1.52921,-0.74016ModePathFollowingn
10.29082,0.66373,1.52279,-0.73759ModePathFollowingn
10.31582,0.67072,1.51646,-0.73509ModePathFollowingn
10.34082,0.67770,1.51016,-0.73313ModePathFollowingn
10.36583,0.68473,1.50383,-0.73056ModePathFollowingn
10.39083,0.69180,1.49752,-0.72752ModePathFollowingn
10.41583,0.69890,1.49121,-0.72401ModePathFollowingn
10.44083,0.70621,1.48479,-0.71901ModePathFollowingn
10.46584,0.71351,1.47843,-0.71346ModePathFollowingn
10.49084,0.72096,1.47202,-0.70752ModePathFollowingn
10.51584,0.72844,1.46567,-0.70069ModePathFollowingn
10.54085,0.73593,1.45939,-0.69400ModePathFollowingn
10.56585,0.74347,1.45316,-0.68684ModePathFollowingn
10.59085,0.75106,1.44698,-0.67940ModePathFollowingn
10.61585,0.75860,1.44094,-0.67150ModePathFollowingn
10.64085,0.76620,1.43496,-0.66325ModePathFollowingn
10.66586,0.77378,1.42908,-0.65440ModePathFollowingn
10.69086,0.78145,1.42325,-0.64541ModePathFollowingn
10.71586,0.78918,1.41749,-0.63541ModePathFollowingn
10.74086,0.79690,1.41186,-0.62541ModePathFollowingn
10.76587,0.80471,1.40628,-0.61473ModePathFollowingn
10.79087,0.81254,1.40081,-0.60419ModePathFollowingn
10.81587,0.82048,1.39539,-0.59405ModePathFollowingn
10.84087,0.82852,1.39002,-0.58493ModePathFollowingn
10.86588,0.83667,1.38466,-0.57736ModePathFollowingn
10.89088,0.84493,1.37932,-0.57080ModePathFollowingn
10.91588,0.85331,1.37397,-0.56546ModePathFollowingn
10.94089,0.86170,1.36868,-0.56134ModePathFollowingn
10.96589,0.87008,1.36342,-0.55823ModePathFollowingn
